maceta	clon	tratamiento	valor	fecha	hora	pesoi	pesof	sum.riego
11	g1	c	i	5/3/2020	NA	18.824	18.824	0.5
11	g1	c	NA	6/3/2020	NA	18.964	18.964	0
11	g1	c	i	7/3/2020	NA	18.747	18.747	0
11	g1	c	NA	8/3/2020	NA	18.53	18.53	0.5
11	g1	c	i	9/3/2020	NA	18.36	18.36	0.5
11	g1	c	NA	10/3/2020	NA	18.19	18.53	0.5
11	g1	c	i	11/3/2020	NA	18.805	18.805	0.5
11	g1	c	NA	12/3/2020	NA	19.08	19.26	0
11	g1	c	i	13/3/2020	NA	NA	NA	0
11	g1	c	i	14/3/2020	NA	NA	NA	0
11	g1	c	i	15/3/2020	NA	NA	NA	0
11	g1	c	NA	16/3/2020	NA	19.381	19.381	0
11	g1	c	NA	17/3/2020	NA	18.9	19.032	0
11	g1	c	NA	18/3/2020	NA	18.895	18.933	0
11	g1	c	i	19/3/2020	NA	18.7705	18.7705	0
11	g1	c	NA	20/3/2020	NA	18.608	18.608	0
11	g1	c	NA	21/3/2020	NA	18.66	19.029	0
11	g1	c	NA	22/3/2020	NA	18.57	19.03	0
12	g2	d	NA	8/11/2019	NA	20.104	20.104	0
12	g2	d	NA	11/11/2019	NA	19.56	19.56	0
12	g2	d	NA	13/11/2019	NA	19.3	19.3	0
12	g2	d	NA	19/11/2019	NA	18.398	18.398	0
12	g2	d	NA	21/11/2019	8:53	18.166	18.166	0
12	g2	d	NA	22/11/2019	10:09	18.018	18.018	0
12	g2	d	NA	25/11/2019	10:15	17.975	17.975	0
12	g2	d	NA	26/11/2019	9:08	17.93	17.93	0
12	g2	d	NA	27/11/2019	11:30	17.889	17.889	0
12	g2	d	NA	28/11/2019	8:50	17.804	17.804	0
12	g2	d	NA	29/11/2019	8:50	17.717	17.717	0
12	g2	d	NA	30/11/2019	8:50	17.64	17.64	0
12	g2	d	i	1/12/2019	NA	17.568	17.568	0
12	g2	d	NA	2/12/2019	8:50	17.496	17.602	0
12	g2	d	NA	3/12/2019	9:10	17.496	17.531	0
12	g2	d	NA	4/12/2019	8:30	17.473	17.531	0
12	g2	d	NA	5/12/2019	8:50	17.468	17.531	0
12	g2	d	NA	6/12/2019	8:10	17.457	17.531	0
12	g2	d	NA	7/12/2019	8:05	17.429	17.534	0
12	g2	d	i	8/12/2019	NA	17.4425	17.4425	0
12	g2	d	NA	9/12/2019	8:00	17.351	17.531	0
12	g2	d	NA	10/12/2019	8:50	17.4	17.533	0
12	g2	d	NA	11/12/2019	8:50	17.348	17.529	0
12	g2	d	NA	12/12/2019	NA	17.365	17.531	0
12	g2	d	NA	13/12/2019	8:00	17.393	17.532	0
12	g2	d	i	14/12/2019	NA	17.473	17.473	0
12	g2	d	i	15/12/2019	NA	17.414	17.414	0
12	g2	d	NA	16/12/2019	8:20	17.353	17.53	0
12	g2	d	i	17/12/2019	8:00	17.394	17.876	0
12	g2	d	NA	18/12/2019	8:00	17.456	17.456	0
12	g2	d	NA	19/12/2019	8:00	17.313	17.516	0
12	g2	d	NA	20/12/2019	8:00	17.444	17.532	0
12	g2	d	NA	21/12/2019	NA	17.461	17.461	0
12	g2	d	NA	22/12/2019	NA	17.39	17.39	0
12	g2	d	NA	23/12/2019	7:00	17.317	17.317	0
12	g2	d	NA	24/12/2019	9:00	17.354	17.532	0
12	g2	d	i	25/12/2019	NA	17.368	17.368	0
12	g2	d	NA	26/12/2019	9:00	17.204	17.53	0
12	g2	d	i	27/12/2019	NA	17.4115	17.4115	0
12	g2	d	NA	28/12/2019	9:00	17.293	17.531	0
12	g2	d	i	29/12/2019	NA	17.3815	17.3815	0
12	g2	d	NA	30/12/2019	10:00	17.232	17.528	0
12	g2	d	NA	31/12/2019	9:00	17.45	17.559	0
12	g2	d	i	1/1/2020	NA	17.4675	17.4675	0
12	g2	d	NA	2/1/2020	8:00	17.376	17.532	0
12	g2	d	i	3/1/2020	NA	17.391	17.391	0
12	g2	d	NA	4/1/2020	9:00	17.25	17.429	0
12	g2	d	i	5/1/2020	NA	17.3135	17.3135	0
12	g2	d	NA	6/1/2020	7:00	17.198	17.53	0
12	g2	d	i	7/1/2020	NA	17.36	17.36	0
12	g2	d	NA	8/1/2020	8:15	17.19	17.527	0
12	g2	d	i	9/1/2020	NA	17.3735	17.3735	0
12	g2	d	NA	10/1/2020	8:00	17.22	17.536	0
12	g2	d	i	11/1/2020	NA	17.3655	17.3655	0
12	g2	d	NA	12/1/2020	9:00	17.195	17.527	0
12	g2	d	i	13/1/2020	NA	17.3495	17.3495	0
12	g2	d	NA	14/1/2020	10:00	17.172	17.532	0
12	g2	d	i	15/1/2020	NA	17.433	17.433	0
12	g2	d	NA	16/1/2020	8:20	17.334	17.536	0
12	g2	d	i	17/1/2020	NA	17.368	17.368	0
12	g2	d	NA	18/1/2020	7:20	17.2	17.527	0
12	g2	d	i	19/1/2020	NA	17.357	17.357	0
12	g2	d	NA	20/1/2020	7:45	17.187	17.531	0
12	g2	d	i	21/1/2020	NA	17.36	17.36	0
12	g2	d	NA	22/1/2020	8:00	17.189	17.535	0
12	g2	d	i	23/1/2020	NA	17.3665	17.3665	0
12	g2	d	NA	24/1/2020	7:40	17.198	17.528	0
12	g2	d	i	25/1/2020	NA	17.324	17.324	0
12	g2	d	NA	26/1/2020	8:00	17.12	17.537	0
12	g2	d	i	27/1/2020	NA	17.3545	17.3545	0
12	g2	d	NA	28/1/2020	8:00	17.172	17.529	0
12	g2	d	i	29/1/2020	NA	17.357	17.357	0
12	g2	d	NA	30/1/2020	8:00	17.185	17.532	0
12	g2	d	i	31/1/2020	NA	17.359	17.359	0
12	g2	d	NA	1/2/2020	7:30	17.186	17.53	0
12	g2	d	i	2/2/2020	NA	17.3025	17.3025	0
12	g2	d	NA	3/2/2020	8:00	17.075	17.533	0
12	g2	d	i	4/2/2020	NA	17.3335	17.3335	0
12	g2	d	NA	5/2/2020	8:00	17.134	17.534	0
12	g2	d	i	6/2/2020	NA	17.3085	17.3085	0
12	g2	d	NA	7/2/2020	NA	17.083	17.558	0
12	g2	d	NA	8/2/2020	NA	17.412	17.412	0
12	g2	d	i	9/2/2020	NA	17.266	17.266	0
12	g2	d	NA	10/2/2020	NA	17.12	17.534	0
12	g2	d	i	11/2/2020	NA	17.37	17.37	0
12	g2	d	NA	12/2/2020	NA	17.206	17.532	0
12	g2	d	i	13/2/2020	NA	17.293	17.293	0
12	g2	d	i	14/2/2020	NA	17.054	17.054	0.73
12	g2	d	NA	15/2/2020	NA	17.543	17.543	0
12	g2	d	i	16/2/2020	NA	17.3265	17.3265	0
12	g2	d	NA	17/2/2020	NA	17.11	17.529	0
12	g2	d	i	18/2/2020	NA	17.457	17.457	0
12	g2	d	NA	19/2/2020	NA	17.385	17.531	0
12	g2	d	i	20/2/2020	NA	17.3055	17.3055	0
12	g2	d	NA	21/2/2020	NA	17.08	17.528	0
12	g2	d	i	22/2/2020	NA	17.374	17.374	0
12	g2	d	NA	23/2/2020	NA	17.22	17.53	0
12	g2	d	i	24/2/2020	NA	17.3255	17.3255	0
12	g2	d	NA	25/2/2020	NA	17.121	17.531	0
12	g2	d	i	26/2/2020	NA	17.356	17.356	0
12	g2	d	NA	27/2/2020	NA	17.181	17.53	0
12	g2	d	i	28/2/2020	NA	17.3395	17.3395	0
12	g2	d	NA	29/2/2020	NA	17.149	17.526	0
12	g2	d	i	1/3/2020	NA	17.3145	17.3145	0
12	g2	d	NA	2/3/2020	NA	17.103	17.536	0
12	g2	d	i	3/3/2020	NA	17.325	17.325	0
12	g2	d	NA	4/3/2020	NA	17.114	17.527	0
12	g2	d	i	5/3/2020	NA	17.3575	17.3575	0
12	g2	d	NA	6/3/2020	NA	17.188	17.534	0
12	g2	d	i	7/3/2020	NA	17.282	17.282	0
12	g2	d	NA	8/3/2020	NA	17.03	17.537	0
12	g2	d	i	9/3/2020	NA	17.3655	17.3655	0
12	g2	d	NA	10/3/2020	NA	17.194	17.536	0
12	g2	d	i	11/3/2020	NA	17.4145	17.4145	0
12	g2	d	NA	12/3/2020	NA	17.293	17.531	0
12	g2	d	i	13/3/2020	NA	17.406	17.406	0
12	g2	d	i	14/3/2020	NA	17.281	17.281	0
12	g2	d	i	15/3/2020	NA	17.156	17.156	0
12	g2	d	NA	16/3/2020	NA	17.028	17.532	0
12	g2	d	NA	17/3/2020	NA	17.444	17.53	0
12	g2	d	NA	18/3/2020	NA	17.45	17.536	0
12	g2	d	NA	20/3/2020	NA	NA	NA	0
12	g2	d	NA	21/3/2020	NA	17.281	17.53	0
12	g2	d	NA	22/3/2020	NA	17.257	17.531	0
13	g1	d	NA	8/11/2019	NA	20.086	20.086	0
13	g1	d	NA	11/11/2019	NA	19.494	19.494	0
13	g1	d	NA	13/11/2019	NA	19.192	19.192	0
13	g1	d	NA	19/11/2019	NA	18.22	18.22	0
13	g1	d	NA	21/11/2019	8:53	17.936	17.936	0
13	g1	d	NA	22/11/2019	10:09	17.809	17.809	0
13	g1	d	NA	25/11/2019	10:16	17.753	17.753	0
13	g1	d	NA	26/11/2019	9:09	17.71	17.71	0
13	g1	d	NA	27/11/2019	11:30	17.664	17.664	0
13	g1	d	NA	28/11/2019	8:50	17.597	17.597	0
13	g1	d	NA	29/11/2019	8:50	17.519	17.519	0
13	g1	d	NA	30/11/2019	8:50	17.454	17.454	0
13	g1	d	i	1/12/2019	NA	17.388	17.388	0
13	g1	d	NA	2/12/2019	8:50	17.322	17.51	0
13	g1	d	NA	3/12/2019	9:10	17.417	17.535	0
13	g1	d	NA	4/12/2019	8:30	17.463	17.531	0
13	g1	d	NA	5/12/2019	8:50	17.445	17.534	0
13	g1	d	NA	6/12/2019	8:10	17.447	17.53	0
13	g1	d	NA	7/12/2019	8:05	17.433	17.53	0
13	g1	d	NA	8/12/2019	NA	17.444	17.444	0
13	g1	d	NA	9/12/2019	8:00	17.358	17.535	0
13	g1	d	NA	10/12/2019	8:50	17.427	17.53	0
13	g1	d	NA	11/12/2019	8:50	17.386	17.531	0
13	g1	d	NA	12/12/2019	NA	17.381	17.531	0
13	g1	d	NA	13/12/2019	8:00	17.407	17.529	0
13	g1	d	i	14/12/2019	NA	17.497	17.497	0
13	g1	d	i	15/12/2019	NA	17.465	17.465	0
13	g1	d	NA	16/12/2019	8:20	17.433	17.533	0
13	g1	d	i	17/12/2019	8:00	17.457	17.86	0
13	g1	d	NA	18/12/2019	8:00	17.554	17.554	0
13	g1	d	NA	19/12/2019	8:00	17.422	17.422	0
13	g1	d	NA	20/12/2019	8:00	17.397	17.53	0
13	g1	d	i	21/12/2019	NA	17.473	17.473	0
13	g1	d	i	22/12/2019	NA	17.416	17.416	0
13	g1	d	NA	23/12/2019	7:00	17.358	17.526	0
13	g1	d	NA	24/12/2019	9:00	17.445	17.537	0
13	g1	d	i	25/12/2019	NA	17.4145	17.4145	0
13	g1	d	NA	26/12/2019	9:00	17.292	17.531	0
13	g1	d	i	27/12/2019	NA	17.4405	17.4405	0
13	g1	d	NA	28/12/2019	9:00	17.35	17.528	0
13	g1	d	i	29/12/2019	NA	17.4095	17.4095	0
13	g1	d	NA	30/12/2019	10:00	17.291	17.527	0
13	g1	d	NA	31/12/2019	9:00	17.447	17.554	0
13	g1	d	i	1/1/2020	NA	17.4685	17.4685	0
13	g1	d	NA	2/1/2020	8:00	17.383	17.525	0
13	g1	d	i	3/1/2020	NA	17.3825	17.3825	0
13	g1	d	NA	4/1/2020	9:00	17.24	17.438	0
13	g1	d	i	5/1/2020	NA	17.3965	17.3965	0
13	g1	d	NA	6/1/2020	7:00	17.355	17.533	0
13	g1	d	i	7/1/2020	NA	17.4005	17.4005	0
13	g1	d	NA	8/1/2020	8:15	17.268	17.538	0
13	g1	d	i	9/1/2020	NA	17.434	17.434	0
13	g1	d	NA	10/1/2020	8:00	17.33	17.529	0
13	g1	d	i	11/1/2020	NA	17.4035	17.4035	0
13	g1	d	NA	12/1/2020	9:00	17.278	17.631	0
13	g1	d	i	13/1/2020	NA	17.316	17.316	0
13	g1	d	NA	14/1/2020	10:00	17.001	17.549	0
13	g1	d	i	15/1/2020	NA	17.6095	17.6095	0
13	g1	d	NA	16/1/2020	8:20	17.67	17.67	0
13	g1	d	i	17/1/2020	NA	17.5345	17.5345	0
13	g1	d	NA	18/1/2020	7:20	17.399	17.53	0
13	g1	d	i	19/1/2020	NA	17.439	17.439	0
13	g1	d	NA	20/1/2020	7:45	17.348	17.525	0
13	g1	d	i	21/1/2020	NA	17.4045	17.4045	0
13	g1	d	NA	22/1/2020	8:00	17.284	17.535	0
13	g1	d	i	23/1/2020	NA	17.4235	17.4235	0
13	g1	d	NA	24/1/2020	7:40	17.312	17.53	0
13	g1	d	i	25/1/2020	NA	17.396	17.396	0
13	g1	d	NA	26/1/2020	8:00	17.262	17.534	0
13	g1	d	i	27/1/2020	NA	17.416	17.416	0
13	g1	d	NA	28/1/2020	8:00	17.298	17.533	0
13	g1	d	i	29/1/2020	NA	17.436	17.339	0
13	g1	d	NA	30/1/2020	8:00	17.339	17.532	0
13	g1	d	i	31/1/2020	NA	17.414	17.414	0
13	g1	d	NA	1/2/2020	7:30	17.296	17.532	0
13	g1	d	i	2/2/2020	NA	17.438	17.438	0
13	g1	d	NA	3/2/2020	8:00	17.344	17.536	0
13	g1	d	i	4/2/2020	NA	17.4045	17.4045	0
13	g1	d	NA	5/2/2020	8:00	17.273	17.531	0
13	g1	d	i	6/2/2020	NA	17.7315	17.7315	0
13	g1	d	NA	7/2/2020	NA	17.932	17.932	0
13	g1	d	i	8/2/2020	NA	17.802	17.802	0
13	g1	d	i	9/2/2020	NA	17.672	17.672	0
13	g1	d	NA	10/2/2020	NA	17.54	17.54	0
13	g1	d	i	11/2/2020	NA	17.483	17.483	0
13	g1	d	NA	12/2/2020	NA	17.426	17.534	0
13	g1	d	i	13/2/2020	NA	17.432	17.432	0
13	g1	d	i	14/2/2020	NA	17.33	17.33	0.492
13	g1	d	NA	15/2/2020	NA	17.72	17.72	0
13	g1	d	i	16/2/2020	NA	17.589	17.589	0
13	g1	d	NA	17/2/2020	NA	17.458	17.528	0
13	g1	d	i	18/2/2020	NA	17.446	17.446	0
13	g1	d	NA	19/2/2020	NA	17.364	17.532	0
13	g1	d	i	20/2/2020	NA	17.4295	17.4295	0
13	g1	d	NA	21/2/2020	NA	17.327	17.53	0
13	g1	d	i	22/2/2020	NA	17.4415	17.4415	0
13	g1	d	NA	23/2/2020	NA	17.353	17.528	0
13	g1	d	i	24/2/2020	NA	17.4525	17.4525	0
13	g1	d	NA	25/2/2020	NA	17.377	17.531	0
13	g1	d	i	26/2/2020	NA	17.4195	17.4195	0
13	g1	d	NA	27/2/2020	NA	17.308	17.528	0
13	g1	d	i	28/2/2020	NA	17.445	17.445	0
13	g1	d	NA	29/2/2020	NA	17.362	17.532	0
13	g1	d	i	1/3/2020	NA	17.426	17.426	0
13	g1	d	NA	2/3/2020	NA	17.32	17.528	0
13	g1	d	i	3/3/2020	NA	17.414	17.414	0
13	g1	d	NA	4/3/2020	NA	17.3	17.533	0
13	g1	d	i	5/3/2020	NA	17.413	17.413	0
13	g1	d	NA	6/3/2020	NA	17.293	17.527	0
13	g1	d	i	7/3/2020	NA	17.42	17.42	0
13	g1	d	NA	8/3/2020	NA	17.313	17.53	0
13	g1	d	i	9/3/2020	NA	17.411	17.411	0
13	g1	d	NA	10/3/2020	NA	17.292	17.532	0
13	g1	d	i	11/3/2020	NA	17.466	17.466	0
13	g1	d	NA	12/3/2020	NA	17.4	17.535	0
13	g1	d	i	13/3/2020	NA	17.453	17.453	0
13	g1	d	i	14/3/2020	NA	17.371	17.371	0
13	g1	d	i	15/3/2020	NA	17.289	17.289	0
13	g1	d	i	16/3/2020	NA	17.204	17.534	0
13	g1	d	NA	17/3/2020	NA	17.481	17.531	0
13	g1	d	NA	18/3/2020	NA	17.485	17.53	0
13	g1	d	i	19/3/2020	NA	17.53	17.53	0
13	g1	d	NA	20/3/2020	NA	NA	NA	0
13	g1	d	NA	21/3/2020	NA	17.3	17.532	0
13	g1	d	NA	22/3/2020	NA	17.44	17.529	0
14	gt	c	NA	8/11/2019	NA	20.097	20.097	0
14	gt	c	NA	11/11/2019	NA	19.305	19.305	0
14	gt	c	NA	13/11/2019	NA	18.905	19.43	0
14	gt	c	NA	19/11/2019	NA	NA	19.43	0
14	gt	c	NA	21/11/2019	8:53	18.6	19.43	0
14	gt	c	NA	22/11/2019	10:10	19.006	19.43	0
14	gt	c	NA	25/11/2019	10:16	18.523	18.523	0
14	gt	c	NA	26/11/2019	9:09	18.333	18.333	0
14	gt	c	NA	27/11/2019	11:30	18.135	19.43	0
14	gt	c	NA	28/11/2019	8:50	19.046	19.43	0
14	gt	c	NA	29/11/2019	8:50	18.833	19.43	0
14	gt	c	NA	30/11/2019	8:50	18.896	19.433	0
14	gt	c	NA	1/12/2019	8:50	18.829	18.829	0
14	gt	c	NA	2/12/2019	8:50	18.224	19.434	0
14	gt	c	NA	3/12/2019	9:10	18.822	19.031	0
14	gt	c	NA	4/12/2019	8:30	18.45	19.032	0
14	gt	c	NA	5/12/2019	8:50	18.755	19.031	0
14	gt	c	NA	6/12/2019	8:10	18.567	19.032	0
14	gt	c	NA	7/12/2019	8:05	18.421	19.024	0
14	gt	c	i	8/12/2019	NA	18.531	18.531	0
14	gt	c	NA	9/12/2019	8:00	18.038	19.035	0
14	gt	c	NA	10/12/2019	8:50	18.34	19.03	0
14	gt	c	NA	11/12/2019	8:50	18.065	19.034	0
14	gt	c	NA	12/12/2019	NA	18.175	19.03	0
14	gt	c	NA	13/12/2019	8:00	18.313	18.313	0.5
14	gt	c	i	14/12/2019	8:20	18.363	18.363	0.5
14	gt	c	i	15/12/2019	8:00	18.413	18.413	0.5
14	gt	c	NA	16/12/2019	8:00	18.464	18.464	0.5
14	gt	c	NA	17/12/2019	8:00	18.166	18.166	0.5
14	gt	c	NA	18/12/2019	8:00	17.868	18.026	0.5
14	gt	c	NA	19/12/2019	7:00	19.171	19.171	0
14	gt	c	i	20/12/2019	NA	18.918	18.918	0
14	gt	c	i	21/12/2019	9:00	18.665	18.665	0
14	gt	c	i	22/12/2019	9:00	18.412	18.412	0
14	gt	c	NA	23/12/2019	NA	18.159	18.499	0.5
14	gt	c	NA	24/12/2019	9:00	18.675	19.041	0
14	gt	c	i	25/12/2019	10:00	18.6525	18.6525	0.5
14	gt	c	NA	26/12/2019	NA	18.264	18.564	0.5
14	gt	c	i	27/12/2019	NA	18.411	18.411	0.5
14	gt	c	NA	28/12/2019	NA	18.258	19.029	0.5
14	gt	c	i	29/12/2019	NA	19.053	19.053	0.5
14	gt	c	i	30/12/2019	NA	19.077	19.077	0.5
14	gt	c	NA	31/12/2019	NA	19.101	19.101	0.5
14	gt	c	i	1/1/2020	NA	18.935	18.935	0.5
14	gt	c	NA	2/1/2020	NA	18.768	18.768	0.5
14	gt	c	i	3/1/2020	NA	18.686	18.686	0.5
14	gt	c	NA	4/1/2020	NA	18.604	19.03	0
14	gt	c	i	5/1/2020	NA	18.24	18.24	0.5
14	gt	c	NA	6/1/2020	NA	17.95	18.53	0.5
14	gt	c	i	7/1/2020	NA	18.218	18.218	0.5
14	gt	c	NA	8/1/2020	NA	17.907	18.537	0.5
14	gt	c	i	9/1/2020	NA	18.386	18.386	0.5
14	gt	c	NA	10/1/2020	NA	18.235	18.547	0.5
14	gt	c	i	11/1/2020	NA	18.445	18.445	0.5
14	gt	c	NA	12/1/2020	NA	18.344	19.031	0.5
14	gt	c	i	13/1/2020	NA	18.451	18.451	0.5
14	gt	c	NA	14/1/2020	NA	17.87	19.07	0
14	gt	c	i	15/1/2020	NA	18.725	18.725	0.5
14	gt	c	NA	16/1/2020	NA	18.879	18.879	0.5
14	gt	c	i	17/1/2020	NA	18.55	18.55	0.5
14	gt	c	NA	18/1/2020	NA	18.221	18.534	0.5
14	gt	c	i	19/1/2020	NA	18.304	18.304	0.5
14	gt	c	NA	20/1/2020	NA	18.074	18.542	0.5
14	gt	c	i	21/1/2020	NA	17.696	17.696	0.5
14	gt	c	NA	22/1/2020	NA	16.85	17.528	0.5
14	gt	c	i	23/1/2020	NA	17.698	17.698	0.5
14	gt	c	NA	24/1/2020	NA	17.869	18.564	0.5
14	gt	c	i	25/1/2020	NA	18.157	18.157	0.5
14	gt	c	NA	26/1/2020	NA	17.75	18.537	0.5
14	gt	c	i	27/1/2020	NA	18.221	18.221	0.5
14	gt	c	NA	28/1/2020	NA	17.904	18.537	0.5
14	gt	c	i	29/1/2020	NA	18.283	18.283	0.5
14	gt	c	NA	30/1/2020	NA	18.028	18.528	0.5
14	gt	c	i	31/1/2020	NA	18.257	18.257	0.5
14	gt	c	NA	1/2/2020	NA	17.985	18.534	0.5
14	gt	c	i	2/2/2020	NA	18.282	18.282	0.5
14	gt	c	NA	3/2/2020	NA	18.03	18.524	0.5
14	gt	c	i	4/2/2020	NA	18.139	18.139	0.5
14	gt	c	NA	5/2/2020	NA	17.753	18.537	0.5
14	gt	c	i	6/2/2020	NA	18.139	18.139	0.5
14	gt	c	NA	7/2/2020	NA	17.74	18.528	0.5
14	gt	c	i	8/2/2020	NA	18.252	18.252	0.5
14	gt	c	i	9/2/2020	NA	17.976	17.976	0.5
14	gt	c	NA	10/2/2020	NA	17.699	18.529	0.5
14	gt	c	i	11/2/2020	NA	18.366	18.366	0.5
14	gt	c	NA	12/2/2020	NA	18.202	18.527	0.5
14	gt	c	i	13/2/2020	NA	18.383	18.383	0.5
14	gt	c	i	14/2/2020	NA	18.239	18.239	0.872
14	gt	c	NA	15/2/2020	NA	18.466	18.53	0.5
14	gt	c	i	16/2/2020	NA	18.268	18.268	0.5
14	gt	c	NA	17/2/2020	NA	18.006	18.532	0.5
14	gt	c	i	18/2/2020	NA	18.221	18.221	0.5
14	gt	c	NA	19/2/2020	NA	17.91	18.535	0.5
14	gt	c	i	20/2/2020	NA	18.236	18.236	0.5
14	gt	c	NA	21/2/2020	NA	17.937	18.533	0.5
14	gt	c	i	22/2/2020	NA	18.41	18.41	0.5
14	gt	c	NA	23/2/2020	NA	18.287	18.543	0.5
14	gt	c	i	24/2/2020	NA	18.354	18.354	0.5
14	gt	c	NA	25/2/2020	NA	18.165	18.531	0.5
14	gt	c	i	26/2/2020	NA	18.189	18.189	0.5
14	gt	c	NA	27/2/2020	NA	17.846	18.53	0.5
14	gt	c	i	28/2/2020	NA	18.505	18.505	0.5
14	gt	c	NA	29/2/2020	NA	18.48	18.527	0.5
14	gt	c	i	1/3/2020	NA	18.257	18.257	0.5
14	gt	c	NA	2/3/2020	NA	17.986	18.531	0.5
14	gt	c	i	3/3/2020	NA	18.254	18.254	0.5
14	gt	c	NA	4/3/2020	NA	17.976	18.53	0.5
14	gt	c	i	5/3/2020	NA	18.136	18.136	0.5
14	gt	c	NA	6/3/2020	NA	17.742	18.535	0.5
14	gt	c	i	7/3/2020	NA	18.2	18.2	0.5
14	gt	c	NA	8/3/2020	NA	17.865	18.53	0.5
14	gt	c	i	9/3/2020	NA	18.054	18.054	0.5
14	gt	c	NA	10/3/2020	NA	17.578	18.033	0.5
14	gt	c	i	11/3/2020	NA	18.27	18.27	0.5
14	gt	c	NA	12/3/2020	NA	18.506	19.033	0
14	gt	c	i	13/3/2020	NA	18.952	18.952	0
14	gt	c	i	14/3/2020	NA	18.871	18.871	0
14	gt	c	i	15/3/2020	NA	18.79	18.79	0
14	gt	c	NA	16/3/2020	NA	18.706	19.032	0
14	gt	c	NA	17/3/2020	NA	18.412	19.032	0
14	gt	c	NA	18/3/2020	NA	18.757	19.035	0
14	gt	c	i	19/3/2020	NA	18.8005	18.8005	0
14	gt	c	NA	20/3/2020	NA	18.566	19.036	0
14	gt	c	NA	21/3/2020	NA	18.591	19.031	0
14	gt	c	NA	22/3/2020	NA	18.46	19.029	0
15	gc	d	NA	8/11/2019	NA	20.556	20.556	0
15	gc	d	NA	11/11/2019	NA	19.804	19.804	0
15	gc	d	NA	13/11/2019	NA	19.481	NA	0
15	gc	d	NA	19/11/2019	NA	18.355	18.355	0
15	gc	d	NA	21/11/2019	8:54	18.105	18.105	0
15	gc	d	NA	22/11/2019	10:10	17.964	17.964	0
15	gc	d	NA	25/11/2019	10:16	17.895	17.895	0
15	gc	d	NA	26/11/2019	9:09	17.856	17.856	0
15	gc	d	NA	27/11/2019	11:30	17.823	17.823	0
15	gc	d	NA	28/11/2019	8:50	17.764	17.764	0
15	gc	d	NA	29/11/2019	8:50	17.688	17.688	0
15	gc	d	NA	30/11/2019	8:50	17.625	17.625	0
15	gc	d	i	1/12/2019	NA	17.5745	17.5745	0
15	gc	d	NA	2/12/2019	8:50	17.524	17.624	0
15	gc	d	NA	3/12/2019	9:10	17.567	17.567	0
15	gc	d	NA	4/12/2019	8:30	17.526	17.526	0
15	gc	d	NA	5/12/2019	8:50	17.491	17.532	0
15	gc	d	NA	6/12/2019	8:10	17.491	17.531	0
15	gc	d	NA	7/12/2019	8:05	17.463	17.53	0
15	gc	d	i	8/12/2019	NA	17.4815	17.4815	0
15	gc	d	NA	9/12/2019	8:00	17.433	17.533	0
15	gc	d	NA	10/12/2019	8:50	17.445	17.531	0
15	gc	d	NA	11/12/2019	8:50	17.498	17.53	0
15	gc	d	NA	12/12/2019	NA	17.508	17.529	0
15	gc	d	NA	13/12/2019	8:00	17.508	17.534	0
15	gc	d	i	14/12/2019	NA	17.506	17.506	0
15	gc	d	i	15/12/2019	NA	17.478	17.478	0
15	gc	d	NA	16/12/2019	8:20	17.448	17.531	0
15	gc	d	NA	17/12/2019	8:00	17.45	17.854	0
15	gc	d	NA	18/12/2019	8:00	17.575	17.575	0
15	gc	d	NA	19/12/2019	8:00	17.475	17.475	0
15	gc	d	NA	20/12/2019	8:00	17.46	17.531	0
15	gc	d	i	21/12/2019	NA	17.496	17.496	0
15	gc	d	i	22/12/2019	NA	17.461	17.461	0
15	gc	d	NA	23/12/2019	7:00	17.425	17.528	0
15	gc	d	NA	24/12/2019	9:00	17.46	17.529	0
15	gc	d	i	25/12/2019	NA	17.452	17.452	0
15	gc	d	NA	26/12/2019	9:00	17.375	17.531	0
15	gc	d	i	27/12/2019	NA	17.4745	17.4745	0
15	gc	d	NA	28/12/2019	9:00	17.418	17.53	0
15	gc	d	i	29/12/2019	NA	17.441	17.441	0
15	gc	d	NA	30/12/2019	10:00	17.352	17.52	0
15	gc	d	NA	31/12/2019	9:00	17.475	17.531	0
15	gc	d	i	1/1/2020	NA	17.4895	17.4895	0
15	gc	d	NA	2/1/2020	8:00	17.448	17.545	0
15	gc	d	i	3/1/2020	NA	17.4535	17.4535	0
15	gc	d	NA	4/1/2020	9:00	17.362	17.532	0
15	gc	d	i	5/1/2020	NA	17.461	17.461	0
15	gc	d	NA	6/1/2020	7:00	17.39	17.528	0
15	gc	d	i	7/1/2020	NA	17.4475	17.4475	0
15	gc	d	NA	8/1/2020	8:15	17.367	17.54	0
15	gc	d	i	9/1/2020	NA	17.4585	17.4585	0
15	gc	d	NA	10/1/2020	8:00	17.377	17.662	0
15	gc	d	i	11/1/2020	NA	17.5525	17.5525	0
15	gc	d	NA	12/1/2020	9:00	17.443	17.536	0
15	gc	d	i	13/1/2020	NA	17.3005	17.3005	0
15	gc	d	NA	14/1/2020	10:00	17.065	17.533	0
15	gc	d	i	15/1/2020	NA	17.609	17.609	0
15	gc	d	NA	16/1/2020	8:20	17.685	17.685	0
15	gc	d	i	17/1/2020	NA	17.426	17.426	0
15	gc	d	NA	18/1/2020	7:20	17.167	17.592	0
15	gc	d	i	19/1/2020	NA	17.442	17.442	0
15	gc	d	NA	20/1/2020	7:45	17.292	17.532	0
15	gc	d	i	21/1/2020	NA	17.3985	17.3985	0
